Date,TQQQ,SQQQ,SPY,UVXY,SPXL,BSV,TECL
2014-03-19,2.7564280033111572,19738.13671875,159.5373992919922,1652250.0,15.259574890136719,69.64836120605469,2.321241855621338
2014-03-20,2.778040885925293,19572.953125,160.46900939941406,1636000.0,15.527324676513672,69.63969421386719,2.380383014678955
2014-03-21,2.676213026046753,20287.484375,159.8466339111328,1655250.0,15.341777801513672,69.61360931396484,2.347008466720581
2014-03-24,2.6088814735412598,20794.578125,159.185546875,1664500.0,15.149186134338379,69.60490417480469,2.335474729537964
2014-03-25,2.6329870223999023,20606.33984375,159.94105529785156,1620000.0,15.37465763092041,69.58747863769531,2.378419876098633
2014-03-26,2.5328216552734375,21405.390625,158.7906951904297,1675500.0,15.029399871826172,69.63969421386719,2.2986645698547363
2014-03-27,2.4879345893859863,21770.33984375,158.45584106445312,1635000.0,14.956589698791504,69.64836120605469,2.264799118041992
2014-03-28,2.5041439533233643,21620.521484375,159.23712158203125,1596000.0,15.153878211975098,69.61360931396484,2.2873764038085938
2014-03-31,2.55401873588562,21171.0546875,160.5419464111328,1497750.0,15.529677391052246,69.67446899414062,2.345045328140259
2014-04-01,2.6924221515655518,20049.30859375,161.60647583007812,1399500.0,15.832659721374512,69.68668365478516,2.4267637729644775
2014-04-02,2.7136189937591553,19891.802734375,162.1472930908203,1418000.0,15.990023612976074,69.61700439453125,2.43289852142334
2014-04-03,2.6496121883392334,20364.314453125,161.9326629638672,1412250.0,15.924259185791016,69.63446044921875,2.3985424041748047
2014-04-04,2.4393064975738525,22027.728515625,160.01832580566406,1473000.0,15.372309684753418,69.7041015625,2.2594001293182373
2014-04-07,2.3661556243896484,22600.12890625,158.24984741210938,1540500.0,14.846199989318848,69.73019409179688,2.2144925594329834
2014-04-08,2.4322400093078613,21996.998046875,158.90231323242188,1481000.0,15.036445617675781,69.77375793457031,2.266517400741577
2014-04-09,2.556927442550659,20863.728515625,160.61062622070312,1405500.0,15.527324676513672,69.8608627319336,2.349708080291748
2014-04-10,2.3208532333374023,22784.52734375,157.2368621826172,1576250.0,14.543213844299316,69.90443420410156,2.1960878372192383
2014-04-11,2.2398059368133545,23606.62890625,155.82037353515625,1675000.0,14.143937110900879,69.91311645507812,2.1268842220306396
2014-04-14,2.2900960445404053,23034.228515625,157.04800415039062,1649750.0,14.484498023986816,69.85216522216797,2.1852898597717285
2014-04-15,2.312955617904663,22822.94140625,158.12966918945312,1611750.0,14.775739669799805,69.85216522216797,2.211547613143921
2014-04-16,2.40273118019104,21924.005859375,159.78652954101562,1496250.0,15.226690292358398,69.83474731445312,2.282958984375
2014-04-17,2.403977870941162,21881.75,160.00967407226562,1454000.0,15.290106773376465,69.75636291503906,2.2643089294433594
2014-04-21,2.4584243297576904,21409.234375,160.56773376464844,1397750.0,15.463909149169922,69.75636291503906,2.2932660579681396
2014-04-22,2.5186901092529297,20879.091796875,161.2974090576172,1390000.0,15.651806831359863,69.74765014648438,2.325413465499878
2014-04-23,2.4501123428344727,21436.125,160.91964721679688,1403500.0,15.56490707397461,69.75636291503906,2.2456586360931396
2014-04-24,2.5224311351776123,20821.466796875,161.2458953857422,1435250.0,15.656506538391113,69.76506042480469,2.3018550872802734
2014-04-25,2.400653123855591,21812.599609375,159.92384338378906,1459000.0,15.266620635986328,69.8085708618164,2.214737892150879
2014-04-28,2.426421642303467,21585.9453125,160.4303436279297,1394000.0,15.41458797454834,69.79993438720703,2.2736337184906006
2014-04-29,2.480036973953247,21090.380859375,161.17723083496094,1346000.0,15.6165771484375,69.79993438720703,2.3229594230651855
2014-04-30,2.5020649433135986,20905.984375,161.657958984375,1347500.0,15.780988693237305,69.85216522216797,2.340137481689453
2014-05-01,2.5245089530944824,20721.5859375,161.67515563964844,1348000.0,15.769245147705078,69.88529205322266,2.348726749420166
2014-05-02,2.512040138244629,20836.833984375,161.44332885742188,1336500.0,15.705827713012695,69.88529205322266,2.336947202682495
2014-05-05,2.5477845668792725,20525.6640625,161.75233459472656,1303750.0,15.790383338928223,69.87657165527344,2.3654136657714844
2014-05-06,2.4492814540863037,21301.669921875,160.344482421875,1320000.0,15.391098976135254,69.87657165527344,2.289339542388916
2014-05-07,2.4272525310516357,21501.4296875,161.28884887695312,1269750.0,15.651806831359863,69.92012786865234,2.2974376678466797
2014-05-08,2.418940305709839,21570.580078125,161.11715698242188,1276000.0,15.597787857055664,69.97246551513672,2.3077449798583984
2014-05-09,2.447202444076538,21313.1953125,161.35752868652344,1219500.0,15.661202430725098,69.95501708984375,2.319523572921753
2014-05-12,2.5664875507354736,20272.119140625,162.9285125732422,1146250.0,16.105112075805664,69.93763732910156,2.4142487049102783
2014-05-13,2.571890354156494,20226.021484375,163.07443237304688,1152250.0,16.15207862854004,69.99861907958984,2.4115488529205322
2014-05-14,2.5336530208587646,20537.1875,162.30178833007812,1141750.0,15.933649063110352,70.05963134765625,2.384554862976074
